part_id,part_family,status,primary_source,partmap_path,fbx_path,baseline_scale,extent_x,extent_y,extent_z,center_x,center_y,center_z,local_x_rule,local_y_rule,local_z_rule,neighbor_offset_summary,fitment_modes,validated_applications,validation_status,orientation_override,last_updated,provenance_level,origin_type,origin_offset_local,default_orientation_state,default_orientation_direction,pivot_center_type,orientation_phase_rule,phase_a_deg,phase_b_deg,scale_behavior,family_equivalence_status,geometry_capability,validated_with_algorithm,next_validation_needed
B_STR_K_Y_NE3,STR_K_Y_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_NE3.fbx,source/control scale,11.523491,2.722657,5.473436,-2.761692,1.361328,0.264062,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_NW,STR_K_Y_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_NW.fbx,source/control scale,5.473438,2.722656,11.523491,-0.264063,1.361328,2.761692,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_NW1,STR_K_Y_NW1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_NW1.fbx,source/control scale,11.523491,2.722657,5.473436,2.761692,1.361328,0.264062,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_NW2,STR_K_Y_NW2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_NW2.fbx,source/control scale,5.473437,2.722657,11.523491,0.264062,1.361328,-2.761692,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_NW3,STR_K_Y_NW3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_NW3.fbx,source/control scale,11.523491,2.722656,5.473439,-2.761692,1.361328,-0.264063,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_S,STR_K_Y_S,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_S.fbx,source/control scale,6.0,3.027344,6.128906,0.0,1.513672,-0.064453,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_K_Y_W,STR_K_Y_W,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_K_Y_W.fbx,source/control scale,6.128907,3.027344,6.0,0.064453,1.513672,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_E,STR_L_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_E.fbx,source/control scale,5.988282,2.998047,6.0,0.005859,1.499023,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_N,STR_L_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_N.fbx,source/control scale,6.0,2.998047,5.988282,0.0,1.499023,-0.005859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NE,STR_L_NE,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NE.fbx,source/control scale,6.230468,2.99222,9.820332,-0.115234,1.496077,1.910147,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NE1,STR_L_NE1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NE1.fbx,source/control scale,9.820333,2.99222,6.230469,1.910146,1.496077,0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NE2,STR_L_NE2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NE2.fbx,source/control scale,6.230469,2.99222,9.820332,0.115234,1.496077,-1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NE3,STR_L_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NE3.fbx,source/control scale,9.820332,2.99222,6.230468,-1.910147,1.496077,-0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NW,STR_L_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NW.fbx,source/control scale,6.23047,2.99222,9.820332,0.115234,1.496077,1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NW1,STR_L_NW1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NW1.fbx,source/control scale,9.820332,2.99222,6.230468,1.910147,1.496077,-0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NW2,STR_L_NW2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NW2.fbx,source/control scale,6.230469,2.99222,9.820332,-0.115234,1.496077,-1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_NW3,STR_L_NW3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_NW3.fbx,source/control scale,9.820333,2.99222,6.230469,-1.910146,1.496077,0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_S,STR_L_S,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_S.fbx,source/control scale,6.0,2.998047,5.988281,0.0,1.499023,0.005859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_W,STR_L_W,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_W.fbx,source/control scale,5.988282,2.998047,6.0,-0.005859,1.499023,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_E,STR_L_Y_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_E.fbx,source/control scale,5.988282,2.998047,6.0,0.005859,1.499023,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_N,STR_L_Y_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_N.fbx,source/control scale,6.0,2.998047,5.988282,0.0,1.499023,-0.005859,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NE,STR_L_Y_NE,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NE.fbx,source/control scale,6.230468,2.99222,9.820332,-0.115234,1.496077,1.910147,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NE1,STR_L_Y_NE1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NE1.fbx,source/control scale,9.820333,2.99222,6.230469,1.910146,1.496077,0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NE2,STR_L_Y_NE2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NE2.fbx,source/control scale,6.230469,2.992221,9.820332,0.115234,1.496077,-1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NE3,STR_L_Y_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NE3.fbx,source/control scale,9.820332,2.992221,6.230468,-1.910147,1.496077,-0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NW,STR_L_Y_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NW.fbx,source/control scale,6.23047,2.99222,9.820332,0.115234,1.496077,1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NW1,STR_L_Y_NW1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NW1.fbx,source/control scale,9.820332,2.992221,6.230468,1.910147,1.496077,-0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NW2,STR_L_Y_NW2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NW2.fbx,source/control scale,6.230469,2.992221,9.820332,-0.115234,1.496077,-1.910146,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_NW3,STR_L_Y_NW3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_NW3.fbx,source/control scale,9.820333,2.99222,6.230469,-1.910146,1.496077,0.115234,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_S,STR_L_Y_S,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_S.fbx,source/control scale,6.0,2.998048,5.988281,0.0,1.499023,0.00586,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_L_Y_W,STR_L_Y_W,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_L_Y_W.fbx,source/control scale,5.988282,2.998047,6.0,-0.005859,1.499023,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_E,STR_M_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_E.fbx,source/control scale,11.081736,2.912109,6.003906,-2.537257,1.456055,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_N,STR_M_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_N.fbx,source/control scale,6.003906,2.912109,11.081736,0.0,1.456055,2.537257,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NE,STR_M_NE,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NE.fbx,source/control scale,3.010856,2.980286,11.983589,1.505428,1.457123,2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NE1,STR_M_NE1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NE1.fbx,source/control scale,11.983589,2.980286,3.010857,2.976955,1.457123,-1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NE2,STR_M_NE2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NE2.fbx,source/control scale,3.010857,2.980286,11.983589,-1.505428,1.457123,-2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NE3,STR_M_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NE3.fbx,source/control scale,11.983589,2.980286,3.010856,-2.976955,1.457123,1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NW,STR_M_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NW.fbx,source/control scale,3.010857,2.980286,11.983589,-1.505428,1.457123,2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NW1,STR_M_NW1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NW1.fbx,source/control scale,11.983589,2.980286,3.010856,2.976955,1.457123,1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NW2,STR_M_NW2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NW2.fbx,source/control scale,3.010857,2.980286,11.983589,1.505428,1.457123,-2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_NW3,STR_M_NW3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_NW3.fbx,source/control scale,11.983589,2.980286,3.010857,-2.976955,1.457123,-1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_S,STR_M_S,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_S.fbx,source/control scale,6.003906,2.912109,11.081736,0.0,1.456055,-2.537257,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_W,STR_M_W,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_W.fbx,source/control scale,11.081736,2.912109,6.003906,2.537257,1.456055,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_E,STR_M_Y_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_E.fbx,source/control scale,11.081736,2.91211,6.003906,-2.537257,1.456055,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_N,STR_M_Y_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_N.fbx,source/control scale,6.003906,2.912109,11.081736,0.0,1.456054,2.537257,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NE,STR_M_Y_NE,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NE.fbx,source/control scale,3.010856,2.980286,11.983589,1.505428,1.457123,2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NE1,STR_M_Y_NE1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NE1.fbx,source/control scale,11.983589,2.980285,3.010857,2.976955,1.457123,-1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NE2,STR_M_Y_NE2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NE2.fbx,source/control scale,3.010857,2.980286,11.983589,-1.505428,1.457123,-2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NE3,STR_M_Y_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NE3.fbx,source/control scale,11.983589,2.980286,3.010857,-2.976955,1.457123,1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NW,STR_M_Y_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NW.fbx,source/control scale,3.010857,2.980286,11.983589,-1.505428,1.457123,2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NW1,STR_M_Y_NW1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NW1.fbx,source/control scale,11.983589,2.980286,3.010857,2.976955,1.457123,1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NW2,STR_M_Y_NW2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NW2.fbx,source/control scale,3.010857,2.980286,11.983589,1.505428,1.457123,-2.976955,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_NW3,STR_M_Y_NW3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_NW3.fbx,source/control scale,11.983589,2.980285,3.010857,-2.976955,1.457123,-1.505428,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_S,STR_M_Y_S,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_S.fbx,source/control scale,6.003906,2.912111,11.081736,0.0,1.456055,-2.537257,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_M_Y_W,STR_M_Y_W,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_M_Y_W.fbx,source/control scale,11.081736,2.91211,6.003906,2.537257,1.456055,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_E,STR_N_E,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_E.fbx,source/control scale,4.078125,1.927411,6.0,0.960938,0.963052,0.0,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_N,STR_N_N,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_N.fbx,source/control scale,6.0,1.927411,4.078125,0.0,0.963052,-0.960937,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_NE,STR_N_NE,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_NE.fbx,source/control scale,2.917969,2.917969,5.477619,1.541016,1.458984,-0.266153,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_NE1,STR_N_NE1,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_NE1.fbx,source/control scale,5.477619,2.917969,2.917969,-0.266153,1.458984,-1.541016,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_NE2,STR_N_NE2,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_NE2.fbx,source/control scale,2.917969,2.917969,5.477619,-1.541016,1.458984,0.266153,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_NE3,STR_N_NE3,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_NE3.fbx,source/control scale,5.477619,2.917969,2.917969,0.266153,1.458984,1.541016,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
B_STR_N_NW,STR_N_NW,SEEDED,dimensions_library_fbx_bounds,,models/corvette/B_STR_N_NW.fbx,source/control scale,2.917969,2.917969,5.477619,-1.541016,1.458984,-0.266153,Right = normalize(Up cross At),Up = normalize(source.Up),At = normalize(source.At projected perpendicular to Up),NEED_STUDY,NEED_STUDY,none,UNTESTED,,2026-06-07,,,,,,,,,,,,,,
