ModelName,FBXPath,fbx_version,vertex_count,mesh_arrays,min_x,max_x,extent_x,center_x,min_y,max_y,extent_y,center_y,min_z,max_z,extent_z,center_z,error
B_STR_I_Y_NE2,models/corvette/B_STR_I_Y_NE2.fbx,7400,1603,1,-3.000098,2.808594,5.808692,-0.095752,-0.0,2.490234,2.490234,1.245117,-2.808594,3.000105,5.808699,0.095756,
B_STR_I_Y_NE3,models/corvette/B_STR_I_Y_NE3.fbx,7400,1603,1,-2.808594,3.000105,5.808699,0.095756,-0.0,2.490234,2.490234,1.245117,-2.808594,3.000098,5.808692,0.095752,
B_STR_I_Y_NW,models/corvette/B_STR_I_Y_NW.fbx,7400,1603,1,-3.000098,2.808594,5.808692,-0.095752,-0.0,2.490234,2.490235,1.245117,-3.000105,2.808594,5.808699,-0.095756,
B_STR_I_Y_NW1,models/corvette/B_STR_I_Y_NW1.fbx,7400,1603,1,-3.000105,2.808594,5.808699,-0.095756,-0.0,2.490234,2.490234,1.245117,-2.808594,3.000098,5.808692,0.095752,
B_STR_I_Y_NW2,models/corvette/B_STR_I_Y_NW2.fbx,7400,1603,1,-2.808594,3.000098,5.808692,0.095752,-0.0,2.490234,2.490234,1.245117,-2.808594,3.000105,5.808699,0.095756,
B_STR_I_Y_NW3,models/corvette/B_STR_I_Y_NW3.fbx,7400,1603,1,-2.808594,3.000105,5.808699,0.095756,-0.0,2.490234,2.490235,1.245117,-3.000098,2.808594,5.808692,-0.095752,
B_STR_I_Y_S,models/corvette/B_STR_I_Y_S.fbx,7400,1000,1,-2.998047,2.998047,5.996094,0.0,-0.0,2.992188,2.992188,1.496094,0.007813,3.0,2.992188,1.503906,
B_STR_I_Y_W,models/corvette/B_STR_I_Y_W.fbx,7400,1000,1,-3.0,-0.007812,2.992188,-1.503906,-1e-06,2.992188,2.992188,1.496093,-2.998047,2.998047,5.996094,0.0,
B_STR_J_E,models/corvette/B_STR_J_E.fbx,7400,1650,1,0.044922,2.964905,2.919983,1.504913,-0.0,2.919922,2.919922,1.459961,-3.013672,3.013672,6.027344,0.0,
B_STR_J_N,models/corvette/B_STR_J_N.fbx,7400,1650,1,-3.013672,3.013672,6.027344,0.0,-0.0,2.919922,2.919922,1.459961,-2.964905,-0.044922,2.919983,-1.504913,
B_STR_J_NE,models/corvette/B_STR_J_NE.fbx,7400,2816,1,-3.007812,3.000007,6.007819,-0.003903,-0.004769,2.919922,2.92469,1.457577,-3.000708,8.96875,11.969458,2.984021,
B_STR_J_NE1,models/corvette/B_STR_J_NE1.fbx,7400,2816,1,-3.000708,8.96875,11.969458,2.984021,-0.004769,2.919922,2.92469,1.457577,-3.000007,3.007812,6.00782,0.003903,
B_STR_J_NE2,models/corvette/B_STR_J_NE2.fbx,7400,2816,1,-3.000007,3.007812,6.00782,0.003903,-0.004769,2.919922,2.92469,1.457577,-8.96875,3.000708,11.969458,-2.984021,
B_STR_J_NE3,models/corvette/B_STR_J_NE3.fbx,7400,2816,1,-8.96875,3.000708,11.969458,-2.984021,-0.004769,2.919922,2.92469,1.457577,-3.007812,3.000007,6.007819,-0.003903,
B_STR_J_NW,models/corvette/B_STR_J_NW.fbx,7400,2818,1,-3.000008,3.007812,6.00782,0.003902,-0.004769,2.919922,2.92469,1.457577,-3.000708,8.96875,11.969458,2.984021,
B_STR_J_NW1,models/corvette/B_STR_J_NW1.fbx,7400,2818,1,-3.000708,8.96875,11.969458,2.984021,-0.004769,2.919922,2.92469,1.457577,-3.007812,3.000007,6.007819,-0.003903,
B_STR_J_NW2,models/corvette/B_STR_J_NW2.fbx,7400,2818,1,-3.007812,3.000007,6.00782,-0.003903,-0.004769,2.919922,2.92469,1.457577,-8.96875,3.000708,11.969458,-2.984021,
B_STR_J_NW3,models/corvette/B_STR_J_NW3.fbx,7400,2818,1,-8.96875,3.000708,11.969458,-2.984021,-0.004769,2.919922,2.92469,1.457577,-3.000007,3.007812,6.00782,0.003903,
B_STR_J_S,models/corvette/B_STR_J_S.fbx,7400,1650,1,-3.013672,3.013672,6.027344,0.0,-0.0,2.919922,2.919922,1.459961,0.044922,2.964905,2.919983,1.504913,
B_STR_J_W,models/corvette/B_STR_J_W.fbx,7400,1650,1,-2.964905,-0.044922,2.919983,-1.504913,-0.0,2.919922,2.919922,1.459961,-3.013672,3.013672,6.027344,0.0,
B_STR_J_Y_E,models/corvette/B_STR_J_Y_E.fbx,7400,1650,1,0.044922,2.964905,2.919983,1.504913,-1e-06,2.919922,2.919923,1.459961,-3.013672,3.013672,6.027344,0.0,
B_STR_J_Y_N,models/corvette/B_STR_J_Y_N.fbx,7400,1650,1,-3.013672,3.013672,6.027344,0.0,-0.0,2.919921,2.919922,1.459961,-2.964905,-0.044922,2.919984,-1.504913,
B_STR_J_Y_NE,models/corvette/B_STR_J_Y_NE.fbx,7400,2816,1,-3.007812,3.000007,6.007819,-0.003903,-0.004768,2.919921,2.92469,1.457577,-3.000708,8.96875,11.969458,2.984021,
B_STR_J_Y_NE1,models/corvette/B_STR_J_Y_NE1.fbx,7400,2816,1,-3.000708,8.96875,11.969458,2.984021,-0.004768,2.919921,2.92469,1.457577,-3.000007,3.007813,6.00782,0.003903,
B_STR_J_Y_NE2,models/corvette/B_STR_J_Y_NE2.fbx,7400,2816,1,-3.000007,3.007812,6.00782,0.003903,-0.004769,2.919922,2.924691,1.457576,-8.96875,3.000708,11.969458,-2.984021,
B_STR_J_Y_NE3,models/corvette/B_STR_J_Y_NE3.fbx,7400,2816,1,-8.96875,3.000708,11.969458,-2.984021,-0.004769,2.919922,2.924691,1.457576,-3.007812,3.000007,6.007819,-0.003903,
B_STR_J_Y_NW,models/corvette/B_STR_J_Y_NW.fbx,7400,2818,1,-3.000008,3.007812,6.00782,0.003902,-0.004768,2.919921,2.92469,1.457577,-3.000708,8.96875,11.969458,2.984021,
B_STR_J_Y_NW1,models/corvette/B_STR_J_Y_NW1.fbx,7400,2818,1,-3.000708,8.96875,11.969458,2.984021,-0.004769,2.919922,2.924691,1.457576,-3.007812,3.000007,6.007819,-0.003903,
B_STR_J_Y_NW2,models/corvette/B_STR_J_Y_NW2.fbx,7400,2818,1,-3.007812,3.000007,6.00782,-0.003903,-0.004769,2.919922,2.924691,1.457576,-8.96875,3.000708,11.969458,-2.984021,
B_STR_J_Y_NW3,models/corvette/B_STR_J_Y_NW3.fbx,7400,2818,1,-8.96875,3.000708,11.969458,-2.984021,-0.004768,2.919921,2.92469,1.457577,-3.000007,3.007813,6.00782,0.003903,
B_STR_J_Y_S,models/corvette/B_STR_J_Y_S.fbx,7400,1650,1,-3.013672,3.013672,6.027344,0.0,-0.0,2.919922,2.919922,1.459961,0.044922,2.964905,2.919983,1.504913,
B_STR_J_Y_W,models/corvette/B_STR_J_Y_W.fbx,7400,1650,1,-2.964905,-0.044922,2.919983,-1.504913,-1e-06,2.919922,2.919923,1.459961,-3.013672,3.013672,6.027344,0.0,
B_STR_K_E,models/corvette/B_STR_K_E.fbx,7400,1530,1,-3.128906,3.0,6.128907,-0.064453,-0.0,3.027344,3.027344,1.513672,-3.0,3.0,6.0,0.0,
B_STR_K_N,models/corvette/B_STR_K_N.fbx,7400,1530,1,-3.0,3.0,6.0,0.0,-0.0,3.027344,3.027344,1.513672,-3.0,3.128906,6.128907,0.064453,
B_STR_K_NE,models/corvette/B_STR_K_NE.fbx,7400,1597,1,-2.472656,3.00078,5.473436,0.264062,-0.0,2.722656,2.722656,1.361328,-3.000053,8.523438,11.523491,2.761692,
B_STR_K_NE1,models/corvette/B_STR_K_NE1.fbx,7400,1597,1,-3.000054,8.523438,11.523491,2.761692,-0.0,2.722656,2.722656,1.361328,-3.000782,2.472656,5.473438,-0.264063,
B_STR_K_NE2,models/corvette/B_STR_K_NE2.fbx,7400,1597,1,-3.000781,2.472656,5.473437,-0.264062,-0.0,2.722656,2.722656,1.361328,-8.523438,3.000053,11.523491,-2.761692,
B_STR_K_NE3,models/corvette/B_STR_K_NE3.fbx,7400,1597,1,-8.523438,3.000053,11.523491,-2.761692,-0.0,2.722656,2.722656,1.361328,-2.472656,3.00078,5.473436,0.264062,
B_STR_K_NW,models/corvette/B_STR_K_NW.fbx,7400,1682,1,-3.000782,2.472656,5.473438,-0.264063,-0.0,2.722656,2.722656,1.361328,-3.000054,8.523438,11.523491,2.761692,
B_STR_K_NW1,models/corvette/B_STR_K_NW1.fbx,7400,1682,1,-3.000053,8.523438,11.523491,2.761692,-0.0,2.722656,2.722656,1.361328,-2.472656,3.00078,5.473436,0.264062,
B_STR_K_NW2,models/corvette/B_STR_K_NW2.fbx,7400,1682,1,-2.472656,3.000781,5.473437,0.264062,-0.0,2.722656,2.722656,1.361328,-8.523438,3.000053,11.523491,-2.761692,
B_STR_K_NW3,models/corvette/B_STR_K_NW3.fbx,7400,1682,1,-8.523438,3.000054,11.523491,-2.761692,-0.0,2.722656,2.722656,1.361328,-3.000782,2.472656,5.473438,-0.264063,
B_STR_K_S,models/corvette/B_STR_K_S.fbx,7400,1530,1,-3.0,3.0,6.0,0.0,-0.0,3.027344,3.027344,1.513672,-3.128906,3.0,6.128906,-0.064453,
B_STR_K_W,models/corvette/B_STR_K_W.fbx,7400,1530,1,-3.0,3.128906,6.128907,0.064453,-0.0,3.027344,3.027344,1.513672,-3.0,3.0,6.0,0.0,
B_STR_K_Y_E,models/corvette/B_STR_K_Y_E.fbx,7400,1530,1,-3.128906,3.0,6.128907,-0.064453,-0.0,3.027344,3.027344,1.513672,-3.0,3.0,6.0,-0.0,
B_STR_K_Y_N,models/corvette/B_STR_K_Y_N.fbx,7400,1530,1,-3.0,3.0,6.0,0.0,0.0,3.027344,3.027344,1.513672,-3.0,3.128907,6.128907,0.064453,
B_STR_K_Y_NE,models/corvette/B_STR_K_Y_NE.fbx,7400,1597,1,-2.472656,3.00078,5.473436,0.264062,-0.0,2.722656,2.722656,1.361328,-3.000053,8.523438,11.523491,2.761692,
B_STR_K_Y_NE1,models/corvette/B_STR_K_Y_NE1.fbx,7400,1597,1,-3.000054,8.523438,11.523491,2.761692,-0.0,2.722656,2.722656,1.361328,-3.000782,2.472657,5.473439,-0.264063,
B_STR_K_Y_NE2,models/corvette/B_STR_K_Y_NE2.fbx,7400,1597,1,-3.000781,2.472656,5.473437,-0.264062,-0.0,2.722656,2.722657,1.361328,-8.523438,3.000053,11.523491,-2.761692,
B_STR_K_Y_NE3,models/corvette/B_STR_K_Y_NE3.fbx,7400,1597,1,-8.523438,3.000053,11.523491,-2.761692,-0.0,2.722656,2.722657,1.361328,-2.472656,3.00078,5.473436,0.264062,
B_STR_K_Y_NW,models/corvette/B_STR_K_Y_NW.fbx,7400,1682,1,-3.000782,2.472656,5.473438,-0.264063,-0.0,2.722656,2.722656,1.361328,-3.000054,8.523438,11.523491,2.761692,
B_STR_K_Y_NW1,models/corvette/B_STR_K_Y_NW1.fbx,7400,1682,1,-3.000053,8.523438,11.523491,2.761692,-0.0,2.722656,2.722657,1.361328,-2.472656,3.00078,5.473436,0.264062,
B_STR_K_Y_NW2,models/corvette/B_STR_K_Y_NW2.fbx,7400,1682,1,-2.472656,3.000781,5.473437,0.264062,-0.0,2.722656,2.722657,1.361328,-8.523438,3.000053,11.523491,-2.761692,
B_STR_K_Y_NW3,models/corvette/B_STR_K_Y_NW3.fbx,7400,1682,1,-8.523438,3.000054,11.523491,-2.761692,-0.0,2.722656,2.722656,1.361328,-3.000782,2.472657,5.473439,-0.264063,
B_STR_K_Y_S,models/corvette/B_STR_K_Y_S.fbx,7400,1530,1,-3.0,3.0,6.0,0.0,-1e-06,3.027344,3.027344,1.513672,-3.128906,3.0,6.128906,-0.064453,
B_STR_K_Y_W,models/corvette/B_STR_K_Y_W.fbx,7400,1530,1,-3.0,3.128906,6.128907,0.064453,-0.0,3.027344,3.027344,1.513672,-3.0,3.0,6.0,-0.0,
B_STR_L_E,models/corvette/B_STR_L_E.fbx,7400,1066,1,-2.988281,3.0,5.988282,0.005859,-0.0,2.998047,2.998047,1.499023,-3.0,3.0,6.0,-0.0,
B_STR_L_N,models/corvette/B_STR_L_N.fbx,7400,1066,1,-3.0,3.0,6.0,0.0,-0.0,2.998047,2.998047,1.499023,-3.0,2.988281,5.988282,-0.005859,
B_STR_L_NE,models/corvette/B_STR_L_NE.fbx,7400,1370,1,-3.230469,3.0,6.230468,-0.115234,-3.3e-05,2.992187,2.99222,1.496077,-3.000019,6.820312,9.820332,1.910147,
B_STR_L_NE1,models/corvette/B_STR_L_NE1.fbx,7400,1370,1,-3.00002,6.820312,9.820333,1.910146,-3.3e-05,2.992187,2.99222,1.496077,-3.0,3.230469,6.230469,0.115234,
B_STR_L_NE2,models/corvette/B_STR_L_NE2.fbx,7400,1370,1,-3.0,3.230469,6.230469,0.115234,-3.3e-05,2.992187,2.99222,1.496077,-6.820312,3.00002,9.820332,-1.910146,
B_STR_L_NE3,models/corvette/B_STR_L_NE3.fbx,7400,1370,1,-6.820312,3.000019,9.820332,-1.910147,-3.3e-05,2.992187,2.99222,1.496077,-3.230469,3.0,6.230468,-0.115234,
B_STR_L_NW,models/corvette/B_STR_L_NW.fbx,7400,1371,1,-3.0,3.230469,6.23047,0.115234,-3.3e-05,2.992187,2.99222,1.496077,-3.00002,6.820312,9.820332,1.910146,
B_STR_L_NW1,models/corvette/B_STR_L_NW1.fbx,7400,1371,1,-3.000019,6.820312,9.820332,1.910147,-3.3e-05,2.992187,2.99222,1.496077,-3.230469,3.0,6.230468,-0.115234,
B_STR_L_NW2,models/corvette/B_STR_L_NW2.fbx,7400,1371,1,-3.230469,3.0,6.230469,-0.115234,-3.3e-05,2.992187,2.99222,1.496077,-6.820312,3.00002,9.820332,-1.910146,
B_STR_L_NW3,models/corvette/B_STR_L_NW3.fbx,7400,1371,1,-6.820312,3.00002,9.820333,-1.910146,-3.3e-05,2.992187,2.99222,1.496077,-3.0,3.230469,6.230469,0.115234,
B_STR_L_S,models/corvette/B_STR_L_S.fbx,7400,1066,1,-3.0,3.0,6.0,0.0,-0.0,2.998047,2.998047,1.499023,-2.988281,3.0,5.988281,0.005859,
B_STR_L_W,models/corvette/B_STR_L_W.fbx,7400,1066,1,-3.0,2.988281,5.988282,-0.005859,-0.0,2.998047,2.998047,1.499023,-3.0,3.0,6.0,-0.0,
B_STR_L_Y_E,models/corvette/B_STR_L_Y_E.fbx,7400,1066,1,-2.988281,3.0,5.988282,0.005859,-1e-06,2.998047,2.998047,1.499023,-3.0,3.0,6.0,-0.0,
B_STR_L_Y_N,models/corvette/B_STR_L_Y_N.fbx,7400,1066,1,-3.0,3.0,6.0,0.0,-0.0,2.998047,2.998047,1.499023,-3.0,2.988282,5.988282,-0.005859,
B_STR_L_Y_NE,models/corvette/B_STR_L_Y_NE.fbx,7400,1370,1,-3.230469,3.0,6.230468,-0.115234,-3.3e-05,2.992187,2.99222,1.496077,-3.000019,6.820312,9.820332,1.910147,
B_STR_L_Y_NE1,models/corvette/B_STR_L_Y_NE1.fbx,7400,1370,1,-3.00002,6.820312,9.820333,1.910146,-3.3e-05,2.992187,2.99222,1.496077,-3.0,3.230469,6.230469,0.115234,
B_STR_L_Y_NE2,models/corvette/B_STR_L_Y_NE2.fbx,7400,1370,1,-3.0,3.230469,6.230469,0.115234,-3.4e-05,2.992188,2.992221,1.496077,-6.820312,3.00002,9.820332,-1.910146,
B_STR_L_Y_NE3,models/corvette/B_STR_L_Y_NE3.fbx,7400,1370,1,-6.820312,3.000019,9.820332,-1.910147,-3.3e-05,2.992188,2.992221,1.496077,-3.230468,3.0,6.230468,-0.115234,
B_STR_L_Y_NW,models/corvette/B_STR_L_Y_NW.fbx,7400,1371,1,-3.0,3.230469,6.23047,0.115234,-3.3e-05,2.992187,2.99222,1.496077,-3.00002,6.820312,9.820332,1.910146,
B_STR_L_Y_NW1,models/corvette/B_STR_L_Y_NW1.fbx,7400,1371,1,-3.000019,6.820312,9.820332,1.910147,-3.3e-05,2.992188,2.992221,1.496077,-3.230468,3.0,6.230468,-0.115234,
B_STR_L_Y_NW2,models/corvette/B_STR_L_Y_NW2.fbx,7400,1371,1,-3.230469,3.0,6.230469,-0.115234,-3.4e-05,2.992188,2.992221,1.496077,-6.820312,3.00002,9.820332,-1.910146,
B_STR_L_Y_NW3,models/corvette/B_STR_L_Y_NW3.fbx,7400,1371,1,-6.820312,3.00002,9.820333,-1.910146,-3.3e-05,2.992187,2.99222,1.496077,-3.0,3.230469,6.230469,0.115234,
B_STR_L_Y_S,models/corvette/B_STR_L_Y_S.fbx,7400,1066,1,-3.0,3.0,6.0,0.0,-1e-06,2.998047,2.998048,1.499023,-2.988281,3.0,5.988281,0.00586,
B_STR_L_Y_W,models/corvette/B_STR_L_Y_W.fbx,7400,1066,1,-3.0,2.988281,5.988282,-0.005859,-1e-06,2.998047,2.998047,1.499023,-3.0,3.0,6.0,-0.0,
B_STR_M_E,models/corvette/B_STR_M_E.fbx,7400,2105,1,-8.078125,3.003611,11.081736,-2.537257,-0.0,2.912109,2.912109,1.456055,-3.001953,3.001953,6.003906,0.0,
B_STR_M_N,models/corvette/B_STR_M_N.fbx,7400,2105,1,-3.001953,3.001953,6.003906,0.0,-0.0,2.912109,2.912109,1.456055,-3.003611,8.078125,11.081736,2.537257,
B_STR_M_NE,models/corvette/B_STR_M_NE.fbx,7400,5342,1,0.0,3.010856,3.010856,1.505428,-0.03302,2.947265,2.980286,1.457123,-3.014839,8.96875,11.983589,2.976955,
B_STR_M_NE1,models/corvette/B_STR_M_NE1.fbx,7400,5342,1,-3.014839,8.96875,11.983589,2.976955,-0.03302,2.947265,2.980286,1.457123,-3.010857,0.0,3.010857,-1.505428,
B_STR_M_NE2,models/corvette/B_STR_M_NE2.fbx,7400,5342,1,-3.010857,0.0,3.010857,-1.505428,-0.03302,2.947265,2.980286,1.457123,-8.96875,3.014839,11.983589,-2.976955,
B_STR_M_NE3,models/corvette/B_STR_M_NE3.fbx,7400,5342,1,-8.96875,3.014839,11.983589,-2.976955,-0.03302,2.947265,2.980286,1.457123,0.0,3.010856,3.010856,1.505428,
B_STR_M_NW,models/corvette/B_STR_M_NW.fbx,7400,5339,1,-3.010857,0.0,3.010857,-1.505428,-0.03302,2.947265,2.980286,1.457123,-3.014839,8.96875,11.983589,2.976955,
B_STR_M_NW1,models/corvette/B_STR_M_NW1.fbx,7400,5339,1,-3.014839,8.96875,11.983589,2.976955,-0.03302,2.947265,2.980286,1.457123,0.0,3.010856,3.010856,1.505428,
B_STR_M_NW2,models/corvette/B_STR_M_NW2.fbx,7400,5339,1,0.0,3.010857,3.010857,1.505428,-0.03302,2.947265,2.980286,1.457123,-8.96875,3.014839,11.983589,-2.976955,
B_STR_M_NW3,models/corvette/B_STR_M_NW3.fbx,7400,5339,1,-8.96875,3.014839,11.983589,-2.976955,-0.03302,2.947265,2.980286,1.457123,-3.010857,0.0,3.010857,-1.505428,
B_STR_M_S,models/corvette/B_STR_M_S.fbx,7400,2105,1,-3.001953,3.001953,6.003906,0.0,-0.0,2.912109,2.912109,1.456055,-8.078125,3.003611,11.081736,-2.537257,
B_STR_M_W,models/corvette/B_STR_M_W.fbx,7400,2105,1,-3.003611,8.078125,11.081736,2.537257,-0.0,2.912109,2.912109,1.456055,-3.001953,3.001953,6.003906,0.0,
B_STR_M_Y_E,models/corvette/B_STR_M_Y_E.fbx,7400,2105,1,-8.078125,3.003611,11.081736,-2.537257,-0.0,2.912109,2.91211,1.456055,-3.001953,3.001953,6.003906,0.0,
B_STR_M_Y_N,models/corvette/B_STR_M_Y_N.fbx,7400,2105,1,-3.001953,3.001953,6.003906,0.0,-0.0,2.912109,2.912109,1.456054,-3.003611,8.078125,11.081736,2.537257,
B_STR_M_Y_NE,models/corvette/B_STR_M_Y_NE.fbx,7400,5342,1,0.0,3.010856,3.010856,1.505428,-0.03302,2.947265,2.980286,1.457123,-3.014839,8.96875,11.983589,2.976955,
B_STR_M_Y_NE1,models/corvette/B_STR_M_Y_NE1.fbx,7400,5342,1,-3.014839,8.96875,11.983589,2.976955,-0.03302,2.947265,2.980285,1.457123,-3.010857,0.0,3.010857,-1.505428,
B_STR_M_Y_NE2,models/corvette/B_STR_M_Y_NE2.fbx,7400,5342,1,-3.010857,0.0,3.010857,-1.505428,-0.03302,2.947265,2.980286,1.457123,-8.96875,3.014839,11.983589,-2.976955,
B_STR_M_Y_NE3,models/corvette/B_STR_M_Y_NE3.fbx,7400,5342,1,-8.96875,3.014839,11.983589,-2.976955,-0.03302,2.947266,2.980286,1.457123,0.0,3.010857,3.010857,1.505428,
B_STR_M_Y_NW,models/corvette/B_STR_M_Y_NW.fbx,7400,5339,1,-3.010857,0.0,3.010857,-1.505428,-0.03302,2.947265,2.980286,1.457123,-3.014839,8.96875,11.983589,2.976955,
B_STR_M_Y_NW1,models/corvette/B_STR_M_Y_NW1.fbx,7400,5339,1,-3.014839,8.96875,11.983589,2.976955,-0.03302,2.947266,2.980286,1.457123,0.0,3.010857,3.010857,1.505428,
B_STR_M_Y_NW2,models/corvette/B_STR_M_Y_NW2.fbx,7400,5339,1,0.0,3.010857,3.010857,1.505428,-0.03302,2.947265,2.980286,1.457123,-8.96875,3.014839,11.983589,-2.976955,
B_STR_M_Y_NW3,models/corvette/B_STR_M_Y_NW3.fbx,7400,5339,1,-8.96875,3.014839,11.983589,-2.976955,-0.03302,2.947265,2.980285,1.457123,-3.010857,0.0,3.010857,-1.505428,
B_STR_M_Y_S,models/corvette/B_STR_M_Y_S.fbx,7400,2105,1,-3.001953,3.001953,6.003906,0.0,-1e-06,2.91211,2.912111,1.456055,-8.078125,3.003611,11.081736,-2.537257,
B_STR_M_Y_W,models/corvette/B_STR_M_Y_W.fbx,7400,2105,1,-3.003611,8.078125,11.081736,2.537257,-0.0,2.912109,2.91211,1.456055,-3.001953,3.001953,6.003906,0.0,
B_STR_N_E,models/corvette/B_STR_N_E.fbx,7400,1313,1,-1.078125,3.0,4.078125,0.960938,-0.000654,1.926758,1.927411,0.963052,-3.0,3.0,6.0,0.0,
B_STR_N_N,models/corvette/B_STR_N_N.fbx,7400,1313,1,-3.0,3.0,6.0,0.0,-0.000654,1.926758,1.927411,0.963052,-3.0,1.078125,4.078125,-0.960937,
B_STR_N_NE,models/corvette/B_STR_N_NE.fbx,7400,1295,1,0.082031,3.0,2.917969,1.541016,-0.0,2.917969,2.917969,1.458984,-3.004963,2.472656,5.477619,-0.266153,
B_STR_N_NE1,models/corvette/B_STR_N_NE1.fbx,7400,1295,1,-3.004963,2.472656,5.477619,-0.266153,-0.0,2.917969,2.917969,1.458984,-3.0,-0.082031,2.917969,-1.541016,
B_STR_N_NE2,models/corvette/B_STR_N_NE2.fbx,7400,1295,1,-3.0,-0.082031,2.917969,-1.541016,-0.0,2.917969,2.917969,1.458984,-2.472656,3.004963,5.477619,0.266153,
B_STR_N_NE3,models/corvette/B_STR_N_NE3.fbx,7400,1295,1,-2.472656,3.004963,5.477619,0.266153,-0.0,2.917969,2.917969,1.458984,0.082031,3.0,2.917969,1.541016,
B_STR_N_NW,models/corvette/B_STR_N_NW.fbx,7400,1294,1,-3.0,-0.082031,2.917969,-1.541016,-0.0,2.917969,2.917969,1.458984,-3.004963,2.472656,5.477619,-0.266153,
B_STR_N_NW1,models/corvette/B_STR_N_NW1.fbx,7400,1294,1,-3.004963,2.472656,5.477619,-0.266153,-0.0,2.917969,2.917969,1.458984,0.082031,3.0,2.917969,1.541016,
B_STR_N_NW2,models/corvette/B_STR_N_NW2.fbx,7400,1294,1,0.082031,3.0,2.917969,1.541016,-0.0,2.917969,2.917969,1.458984,-2.472656,3.004963,5.477619,0.266153,
B_STR_N_NW3,models/corvette/B_STR_N_NW3.fbx,7400,1294,1,-2.472656,3.004963,5.477619,0.266153,-0.0,2.917969,2.917969,1.458984,-3.0,-0.082031,2.917969,-1.541016,
B_STR_N_S,models/corvette/B_STR_N_S.fbx,7400,1313,1,-3.0,3.0,6.0,0.0,-0.000654,1.926758,1.927411,0.963052,-1.078125,3.0,4.078125,0.960938,
B_STR_N_W,models/corvette/B_STR_N_W.fbx,7400,1313,1,-3.0,1.078125,4.078125,-0.960938,-0.000654,1.926758,1.927411,0.963052,-3.0,3.0,6.0,0.0,
B_STR_N_Y_E,models/corvette/B_STR_N_Y_E.fbx,7400,1313,1,-1.078125,3.0,4.078125,0.960938,-0.000654,1.926758,1.927411,0.963052,-3.0,3.0,6.0,0.0,
B_STR_N_Y_N,models/corvette/B_STR_N_Y_N.fbx,7400,1313,1,-3.0,3.0,6.0,0.0,-0.000653,1.926757,1.927411,0.963052,-3.0,1.078125,4.078125,-0.960938,
B_STR_N_Y_NE,models/corvette/B_STR_N_Y_NE.fbx,7400,1295,1,0.082031,3.0,2.917969,1.541016,-0.0,2.917969,2.917969,1.458984,-3.004963,2.472657,5.47762,-0.266153,
B_STR_N_Y_NE1,models/corvette/B_STR_N_Y_NE1.fbx,7400,1295,1,-3.004963,2.472656,5.477619,-0.266153,-0.0,2.917969,2.917969,1.458984,-3.0,-0.082031,2.917969,-1.541016,
B_STR_N_Y_NE2,models/corvette/B_STR_N_Y_NE2.fbx,7400,1295,1,-3.0,-0.082031,2.917969,-1.541016,-0.0,2.917969,2.917969,1.458984,-2.472656,3.004963,5.477619,0.266153,
B_STR_N_Y_NE3,models/corvette/B_STR_N_Y_NE3.fbx,7400,1295,1,-2.472656,3.004963,5.477619,0.266153,-0.0,2.917969,2.917969,1.458984,0.082032,3.0,2.917968,1.541016,
B_STR_N_Y_NW,models/corvette/B_STR_N_Y_NW.fbx,7400,1294,1,-3.0,-0.082031,2.917969,-1.541016,-0.0,2.917969,2.917969,1.458984,-3.004963,2.472656,5.477619,-0.266153,
B_STR_N_Y_NW1,models/corvette/B_STR_N_Y_NW1.fbx,7400,1294,1,-3.004963,2.472656,5.477619,-0.266153,-0.0,2.917969,2.917969,1.458984,0.082032,3.0,2.917968,1.541016,
B_STR_N_Y_NW2,models/corvette/B_STR_N_Y_NW2.fbx,7400,1294,1,0.082031,3.0,2.917969,1.541016,-0.0,2.917969,2.917969,1.458984,-2.472656,3.004963,5.477619,0.266153,
B_STR_N_Y_NW3,models/corvette/B_STR_N_Y_NW3.fbx,7400,1294,1,-2.472656,3.004963,5.477619,0.266153,-0.0,2.917969,2.917969,1.458984,-3.0,-0.082031,2.917969,-1.541016,
B_STR_N_Y_S,models/corvette/B_STR_N_Y_S.fbx,7400,1313,1,-3.0,3.0,6.0,0.0,-0.000654,1.926758,1.927412,0.963052,-1.078125,3.0,4.078125,0.960938,
B_STR_N_Y_W,models/corvette/B_STR_N_Y_W.fbx,7400,1313,1,-3.0,1.078125,4.078125,-0.960938,-0.000654,1.926758,1.927411,0.963052,-3.0,3.0,6.0,0.0,
B_STR_O_E,models/corvette/B_STR_O_E.fbx,7400,1444,1,-2.75,3.00391,5.75391,0.126955,-0.012123,3.009765,3.021889,1.498821,-3.0,3.0,6.0,0.0,
B_STR_O_N,models/corvette/B_STR_O_N.fbx,7400,1444,1,-3.0,3.0,6.0,0.0,-0.012123,3.009765,3.021889,1.498821,-3.00391,2.75,5.75391,-0.126955,
B_STR_O_S,models/corvette/B_STR_O_S.fbx,7400,1444,1,-3.0,3.0,6.0,0.0,-0.012123,3.009765,3.021889,1.498821,-2.75,3.00391,5.75391,0.126955,
B_STR_O_W,models/corvette/B_STR_O_W.fbx,7400,1444,1,-3.00391,2.75,5.75391,-0.126955,-0.012123,3.009765,3.021889,1.498821,-3.0,3.0,6.0,0.0,
B_STR_O_Y_E,models/corvette/B_STR_O_Y_E.fbx,7400,1444,1,-2.75,3.00391,5.75391,0.126955,-0.012123,3.009765,3.021889,1.498821,-3.0,3.0,6.0,0.0,
