ObjectID,NiceName,Category,SubCategory,ModelName,VariantOfClean,SnapGroups,LikelyRole,FBXPath,extent_x,extent_y,extent_z,center_x,center_y,center_z,SpacingRule
B_STR_R_S,SPEEDBIRD FAIRING (S),Corvette,Hull Plating,B_STR_R_S,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_S.fbx,6.0,2.919922,5.90625,0.0,1.459961,0.046875,"use FBX extents X=6.000, Y=2.920, Z=5.906 * scale"
B_STR_R_W,SPEEDBIRD FAIRING (W),Corvette,Hull Plating,B_STR_R_W,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_W.fbx,5.90625,2.919922,6.0,-0.046875,1.459961,0.0,"use FBX extents X=5.906, Y=2.920, Z=6.000 * scale"
B_STR_R_Y_E,SPEEDBIRD FAIRING (Y_E),Corvette,Hull Plating,B_STR_R_Y_E,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_Y_E.fbx,5.90625,2.919922,6.0,0.046875,1.459961,0.0,"use FBX extents X=5.906, Y=2.920, Z=6.000 * scale"
B_STR_R_Y_N,SPEEDBIRD FAIRING (Y_N),Corvette,Hull Plating,B_STR_R_Y_N,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_Y_N.fbx,6.0,2.919922,5.906251,0.0,1.459961,-0.046875,"use FBX extents X=6.000, Y=2.920, Z=5.906 * scale"
B_STR_R_Y_S,SPEEDBIRD FAIRING (Y_S),Corvette,Hull Plating,B_STR_R_Y_S,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_Y_S.fbx,6.0,2.919923,5.90625,0.0,1.459961,0.046875,"use FBX extents X=6.000, Y=2.920, Z=5.906 * scale"
B_STR_R_Y_W,SPEEDBIRD FAIRING (Y_W),Corvette,Hull Plating,B_STR_R_Y_W,B_STR_R_N,,prop/detail or unclassified,models/corvette/B_STR_R_Y_W.fbx,5.90625,2.919922,6.0,-0.046875,1.459961,0.0,"use FBX extents X=5.906, Y=2.920, Z=6.000 * scale"
B_STR_S_E,SPEEDBIRD COWLING (E),Corvette,Hull Plating,B_STR_S_E,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_E.fbx,11.71875,2.999999,6.085938,-2.859375,1.5,0.0,"use FBX extents X=11.719, Y=3.000, Z=6.086 * scale"
B_STR_S_N,SPEEDBIRD COWLING (N),Corvette,Hull Plating,B_STR_S_N,,,prop/detail or unclassified,models/corvette/B_STR_S_N.fbx,6.085938,2.999999,11.71875,0.0,1.5,2.859375,"use FBX extents X=6.086, Y=3.000, Z=11.719 * scale"
B_STR_S_S,SPEEDBIRD COWLING (S),Corvette,Hull Plating,B_STR_S_S,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_S.fbx,6.085938,2.999999,11.71875,0.0,1.5,-2.859375,"use FBX extents X=6.086, Y=3.000, Z=11.719 * scale"
B_STR_S_W,SPEEDBIRD COWLING (W),Corvette,Hull Plating,B_STR_S_W,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_W.fbx,11.71875,2.999999,6.085938,2.859375,1.5,0.0,"use FBX extents X=11.719, Y=3.000, Z=6.086 * scale"
B_STR_S_Y_E,SPEEDBIRD COWLING (Y_E),Corvette,Hull Plating,B_STR_S_Y_E,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_Y_E.fbx,11.71875,3.0,6.085938,-2.859375,1.5,0.0,"use FBX extents X=11.719, Y=3.000, Z=6.086 * scale"
B_STR_S_Y_N,SPEEDBIRD COWLING (Y_N),Corvette,Hull Plating,B_STR_S_Y_N,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_Y_N.fbx,6.085938,2.999999,11.71875,0.0,1.5,2.859375,"use FBX extents X=6.086, Y=3.000, Z=11.719 * scale"
B_STR_S_Y_S,SPEEDBIRD COWLING (Y_S),Corvette,Hull Plating,B_STR_S_Y_S,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_Y_S.fbx,6.085938,3.0,11.71875,0.0,1.5,-2.859375,"use FBX extents X=6.086, Y=3.000, Z=11.719 * scale"
B_STR_S_Y_W,SPEEDBIRD COWLING (Y_W),Corvette,Hull Plating,B_STR_S_Y_W,B_STR_S_N,,prop/detail or unclassified,models/corvette/B_STR_S_Y_W.fbx,11.71875,3.0,6.085938,2.859375,1.5,0.0,"use FBX extents X=11.719, Y=3.000, Z=6.086 * scale"
B_STR_T_NETB,FUEL POD COVER RIM (NE),Corvette,Hull Plating,B_STR_T_NETB,,,prop/detail or unclassified,models/corvette/B_STR_T_NETB.fbx,3.0,3.000219,5.523438,1.5,1.49989,-0.238281,"use FBX extents X=3.000, Y=3.000, Z=5.523 * scale"
B_STR_T_NETB1,FUEL POD COVER RIM (NE1),Corvette,Hull Plating,B_STR_T_NETB1,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NETB1.fbx,5.523438,3.000219,3.0,-0.238281,1.49989,-1.5,"use FBX extents X=5.523, Y=3.000, Z=3.000 * scale"
B_STR_T_NETB2,FUEL POD COVER RIM (NE2),Corvette,Hull Plating,B_STR_T_NETB2,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NETB2.fbx,3.0,3.000219,5.523438,-1.5,1.49989,0.238281,"use FBX extents X=3.000, Y=3.000, Z=5.523 * scale"
B_STR_T_NETB3,FUEL POD COVER RIM (NE3),Corvette,Hull Plating,B_STR_T_NETB3,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NETB3.fbx,5.523438,3.000219,3.0,0.238281,1.49989,1.5,"use FBX extents X=5.523, Y=3.000, Z=3.000 * scale"
B_STR_T_NWTB,FUEL POD COVER RIM (NW),Corvette,Hull Plating,B_STR_T_NWTB,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NWTB.fbx,3.0,3.000219,5.523438,1.5,1.49989,-0.238281,"use FBX extents X=3.000, Y=3.000, Z=5.523 * scale"
B_STR_T_NWTB1,FUEL POD COVER RIM (NW1),Corvette,Hull Plating,B_STR_T_NWTB1,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NWTB1.fbx,5.523438,3.000219,3.0,-0.238281,1.49989,-1.5,"use FBX extents X=5.523, Y=3.000, Z=3.000 * scale"
B_STR_T_NWTB2,FUEL POD COVER RIM (NW2),Corvette,Hull Plating,B_STR_T_NWTB2,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NWTB2.fbx,3.0,3.000219,5.523438,-1.5,1.49989,0.238281,"use FBX extents X=3.000, Y=3.000, Z=5.523 * scale"
B_STR_T_NWTB3,FUEL POD COVER RIM (NW3),Corvette,Hull Plating,B_STR_T_NWTB3,B_STR_T_NETB,,prop/detail or unclassified,models/corvette/B_STR_T_NWTB3.fbx,5.523438,3.000219,3.0,0.238281,1.49989,1.5,"use FBX extents X=5.523, Y=3.000, Z=3.000 * scale"
B_STR_U_NETB,ENGINE COVER RIM (NE),Corvette,Hull Plating,B_STR_U_NETB,,,prop/detail or unclassified,models/corvette/B_STR_U_NETB.fbx,3.0,3.0,10.9375,1.5,1.5,2.46875,"use FBX extents X=3.000, Y=3.000, Z=10.938 * scale"
B_STR_U_NETB1,ENGINE COVER RIM (NE1),Corvette,Hull Plating,B_STR_U_NETB1,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NETB1.fbx,10.9375,3.0,3.0,2.46875,1.5,-1.5,"use FBX extents X=10.938, Y=3.000, Z=3.000 * scale"
B_STR_U_NETB2,ENGINE COVER RIM (NE2),Corvette,Hull Plating,B_STR_U_NETB2,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NETB2.fbx,3.0,3.0,10.9375,-1.5,1.5,-2.46875,"use FBX extents X=3.000, Y=3.000, Z=10.938 * scale"
B_STR_U_NETB3,ENGINE COVER RIM (NE3),Corvette,Hull Plating,B_STR_U_NETB3,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NETB3.fbx,10.9375,3.0,3.0,-2.46875,1.5,1.5,"use FBX extents X=10.938, Y=3.000, Z=3.000 * scale"
B_STR_U_NWTB,ENGINE COVER RIM (NW),Corvette,Hull Plating,B_STR_U_NWTB,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NWTB.fbx,3.000001,3.0,10.9375,-1.5,1.5,2.46875,"use FBX extents X=3.000, Y=3.000, Z=10.938 * scale"
B_STR_U_NWTB1,ENGINE COVER RIM (NW1),Corvette,Hull Plating,B_STR_U_NWTB1,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NWTB1.fbx,10.9375,3.0,3.0,2.46875,1.5,1.5,"use FBX extents X=10.938, Y=3.000, Z=3.000 * scale"
B_STR_U_NWTB2,ENGINE COVER RIM (NW2),Corvette,Hull Plating,B_STR_U_NWTB2,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NWTB2.fbx,3.0,3.0,10.9375,1.5,1.5,-2.46875,"use FBX extents X=3.000, Y=3.000, Z=10.938 * scale"
B_STR_U_NWTB3,ENGINE COVER RIM (NW3),Corvette,Hull Plating,B_STR_U_NWTB3,B_STR_U_NETB,,prop/detail or unclassified,models/corvette/B_STR_U_NWTB3.fbx,10.9375,3.0,3.0,-2.46875,1.5,-1.5,"use FBX extents X=10.938, Y=3.000, Z=3.000 * scale"
B_STR_V_NETB,HARDFRAME DIFFUSER RIM (NE),Corvette,Hull Plating,B_STR_V_NETB,,,prop/detail or unclassified,models/corvette/B_STR_V_NETB.fbx,6.000449,3.005135,6.001598,0.000225,1.499386,-0.000799,"use FBX extents X=6.000, Y=3.005, Z=6.002 * scale"
B_STR_V_NETB1,HARDFRAME DIFFUSER RIM (NE1),Corvette,Hull Plating,B_STR_V_NETB1,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NETB1.fbx,6.001597,3.005135,6.00045,-0.000799,1.499386,-0.000225,"use FBX extents X=6.002, Y=3.005, Z=6.000 * scale"
B_STR_V_NETB2,HARDFRAME DIFFUSER RIM (NE2),Corvette,Hull Plating,B_STR_V_NETB2,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NETB2.fbx,6.000449,3.005135,6.001597,-0.000225,1.499386,0.000799,"use FBX extents X=6.000, Y=3.005, Z=6.002 * scale"
B_STR_V_NETB3,HARDFRAME DIFFUSER RIM (NE3),Corvette,Hull Plating,B_STR_V_NETB3,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NETB3.fbx,6.001597,3.005135,6.000449,0.000799,1.499386,0.000225,"use FBX extents X=6.002, Y=3.005, Z=6.000 * scale"
B_STR_V_NWTB,HARDFRAME DIFFUSER RIM (NW),Corvette,Hull Plating,B_STR_V_NWTB,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NWTB.fbx,6.000449,3.005135,6.001598,0.000225,1.499386,-0.000799,"use FBX extents X=6.000, Y=3.005, Z=6.002 * scale"
B_STR_V_NWTB1,HARDFRAME DIFFUSER RIM (NW1),Corvette,Hull Plating,B_STR_V_NWTB1,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NWTB1.fbx,6.001597,3.005135,6.00045,-0.000799,1.499386,-0.000225,"use FBX extents X=6.002, Y=3.005, Z=6.000 * scale"
B_STR_V_NWTB2,HARDFRAME DIFFUSER RIM (NW2),Corvette,Hull Plating,B_STR_V_NWTB2,B_STR_V_NWTB,,prop/detail or unclassified,models/corvette/B_STR_V_NWTB2.fbx,6.000449,3.005135,6.001597,-0.000225,1.499386,0.000799,"use FBX extents X=6.000, Y=3.005, Z=6.002 * scale"
B_STR_V_NWTB3,HARDFRAME DIFFUSER RIM (NW3),Corvette,Hull Plating,B_STR_V_NWTB3,B_STR_V_NETB,,prop/detail or unclassified,models/corvette/B_STR_V_NWTB3.fbx,6.001597,3.005135,6.000449,0.000799,1.499386,0.000225,"use FBX extents X=6.002, Y=3.005, Z=6.000 * scale"
B_STR_W_NETB,VESPER DIFFUSER RIM (NE),Corvette,Hull Plating,B_STR_W_NETB,B_STR_W_NETB,,prop/detail or unclassified,models/corvette/B_STR_W_NETB.fbx,6.000448,3.005135,12.001597,0.000224,1.499386,2.999201,"use FBX extents X=6.000, Y=3.005, Z=12.002 * scale"
B_STR_W_NETB1,VESPER DIFFUSER RIM (NE1),Corvette,Hull Plating,B_STR_W_NETB1,B_STR_W_NETB,,prop/detail or unclassified,models/corvette/B_STR_W_NETB1.fbx,12.001597,3.005135,6.00045,2.999201,1.499386,-0.000225,"use FBX extents X=12.002, Y=3.005, Z=6.000 * scale"
B_STR_W_NETB2,VESPER DIFFUSER RIM (NE2),Corvette,Hull Plating,B_STR_W_NETB2,B_STR_W_NETB,,prop/detail or unclassified,models/corvette/B_STR_W_NETB2.fbx,6.000449,3.005135,12.001597,-0.000225,1.499386,-2.999201,"use FBX extents X=6.000, Y=3.005, Z=12.002 * scale"
B_STR_W_NETB3,VESPER DIFFUSER RIM (NE3),Corvette,Hull Plating,B_STR_W_NETB3,B_STR_W_NETB,,prop/detail or unclassified,models/corvette/B_STR_W_NETB3.fbx,12.001597,3.005135,6.000448,-2.999201,1.499386,0.000224,"use FBX extents X=12.002, Y=3.005, Z=6.000 * scale"
B_STR_W_NWTB,VESPER DIFFUSER RIM (NW),Corvette,Hull Plating,B_STR_W_NWTB,B_STR_W_NWTB,,prop/detail or unclassified,models/corvette/B_STR_W_NWTB.fbx,6.000448,3.005135,12.001597,0.000224,1.499386,2.999201,"use FBX extents X=6.000, Y=3.005, Z=12.002 * scale"
B_STR_W_NWTB1,VESPER DIFFUSER RIM (NW1),Corvette,Hull Plating,B_STR_W_NWTB1,B_STR_W_NWTB,,prop/detail or unclassified,models/corvette/B_STR_W_NWTB1.fbx,12.001597,3.005135,6.00045,2.999201,1.499386,-0.000225,"use FBX extents X=12.002, Y=3.005, Z=6.000 * scale"
B_STR_W_NWTB2,VESPER DIFFUSER RIM (NW2),Corvette,Hull Plating,B_STR_W_NWTB2,B_STR_W_NWTB,,prop/detail or unclassified,models/corvette/B_STR_W_NWTB2.fbx,6.000449,3.005135,12.001597,-0.000225,1.499386,-2.999201,"use FBX extents X=6.000, Y=3.005, Z=12.002 * scale"
B_STR_W_NWTB3,VESPER DIFFUSER RIM (NW3),Corvette,Hull Plating,B_STR_W_NWTB3,B_STR_W_NWTB,,prop/detail or unclassified,models/corvette/B_STR_W_NWTB3.fbx,12.001597,3.005135,6.000448,-2.999201,1.499386,0.000224,"use FBX extents X=12.002, Y=3.005, Z=6.000 * scale"
B_STR_X_NETB,SPEEDBIRD DOME RIM (NE),Corvette,Hull Plating,B_STR_X_NETB,,,prop/detail or unclassified,models/corvette/B_STR_X_NETB.fbx,6.006313,3.000036,6.006314,0.003157,1.499982,-0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NETB1,SPEEDBIRD DOME RIM (NE1),Corvette,Hull Plating,B_STR_X_NETB1,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NETB1.fbx,6.006313,3.000036,6.006314,-0.003157,1.499982,-0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NETB2,SPEEDBIRD DOME RIM (NE2),Corvette,Hull Plating,B_STR_X_NETB2,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NETB2.fbx,6.006313,3.000036,6.006313,-0.003157,1.499982,0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NETB3,SPEEDBIRD DOME RIM (NE3),Corvette,Hull Plating,B_STR_X_NETB3,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NETB3.fbx,6.006314,3.000036,6.006313,0.003157,1.499982,0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NWTB,SPEEDBIRD DOME RIM (NW),Corvette,Hull Plating,B_STR_X_NWTB,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NWTB.fbx,6.006313,3.000036,6.006314,0.003157,1.499982,-0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NWTB1,SPEEDBIRD DOME RIM (NW1),Corvette,Hull Plating,B_STR_X_NWTB1,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NWTB1.fbx,6.006313,3.000036,6.006314,-0.003157,1.499982,-0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NWTB2,SPEEDBIRD DOME RIM (NW2),Corvette,Hull Plating,B_STR_X_NWTB2,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NWTB2.fbx,6.006313,3.000036,6.006313,-0.003157,1.499982,0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_X_NWTB3,SPEEDBIRD DOME RIM (NW3),Corvette,Hull Plating,B_STR_X_NWTB3,B_STR_X_NETB,,prop/detail or unclassified,models/corvette/B_STR_X_NWTB3.fbx,6.006314,3.000036,6.006313,0.003157,1.499982,0.003157,"use FBX extents X=6.006, Y=3.000, Z=6.006 * scale"
B_STR_Y_NETB,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NETB,,,prop/detail or unclassified,models/corvette/B_STR_Y_NETB.fbx,6.028702,3.000001,12.014313,0.002632,1.5,2.992844,"use FBX extents X=6.029, Y=3.000, Z=12.014 * scale"
B_STR_Y_NETB1,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NETB1,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NETB1.fbx,12.014313,3.000001,6.028702,2.992844,1.5,-0.002632,"use FBX extents X=12.014, Y=3.000, Z=6.029 * scale"
B_STR_Y_NETB2,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NETB2,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NETB2.fbx,6.028702,3.000001,12.014313,-0.002632,1.5,-2.992844,"use FBX extents X=6.029, Y=3.000, Z=12.014 * scale"
B_STR_Y_NETB3,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NETB3,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NETB3.fbx,12.014313,3.000001,6.028702,-2.992844,1.5,0.002632,"use FBX extents X=12.014, Y=3.000, Z=6.029 * scale"
B_STR_Y_NWTB,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NWTB,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NWTB.fbx,6.028702,3.0,12.014313,0.002632,1.5,2.992844,"use FBX extents X=6.029, Y=3.000, Z=12.014 * scale"
B_STR_Y_NWTB1,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NWTB1,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NWTB1.fbx,12.014313,3.0,6.028702,2.992844,1.5,-0.002632,"use FBX extents X=12.014, Y=3.000, Z=6.029 * scale"
B_STR_Y_NWTB2,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NWTB2,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NWTB2.fbx,6.028702,3.0,12.014313,-0.002632,1.5,-2.992844,"use FBX extents X=6.029, Y=3.000, Z=12.014 * scale"
B_STR_Y_NWTB3,SPEEDBIRD NACELLE RIM,Corvette,Hull Plating,B_STR_Y_NWTB3,B_STR_Y_NETB,,prop/detail or unclassified,models/corvette/B_STR_Y_NWTB3.fbx,12.014313,3.0,6.028702,-2.992844,1.5,0.002632,"use FBX extents X=12.014, Y=3.000, Z=6.029 * scale"
B_STR_Z_NETB,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NETB,,,prop/detail or unclassified,models/corvette/B_STR_Z_NETB.fbx,6.235458,3.034439,9.83844,-0.11274,1.508171,1.901093,"use FBX extents X=6.235, Y=3.034, Z=9.838 * scale"
B_STR_Z_NETB1,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NETB1,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NETB1.fbx,9.83844,3.034439,6.235459,1.901093,1.508171,0.11274,"use FBX extents X=9.838, Y=3.034, Z=6.235 * scale"
B_STR_Z_NETB2,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NETB2,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NETB2.fbx,6.235458,3.034439,9.83844,0.11274,1.508171,-1.901093,"use FBX extents X=6.235, Y=3.034, Z=9.838 * scale"
B_STR_Z_NETB3,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NETB3,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NETB3.fbx,9.83844,3.034439,6.235458,-1.901093,1.508171,-0.112739,"use FBX extents X=9.838, Y=3.034, Z=6.235 * scale"
B_STR_Z_NWTB,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NWTB,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NWTB.fbx,6.235459,3.034439,9.83844,-0.112739,1.508171,1.901093,"use FBX extents X=6.235, Y=3.034, Z=9.838 * scale"
B_STR_Z_NWTB1,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NWTB1,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NWTB1.fbx,9.83844,3.034439,6.235459,1.901093,1.508171,0.11274,"use FBX extents X=9.838, Y=3.034, Z=6.235 * scale"
B_STR_Z_NWTB2,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NWTB2,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NWTB2.fbx,6.235458,3.034439,9.83844,0.11274,1.508171,-1.901093,"use FBX extents X=6.235, Y=3.034, Z=9.838 * scale"
B_STR_Z_NWTB3,ARCADIA STABILISER RIM (Z),Corvette,Hull Plating,B_STR_Z_NWTB3,B_STR_Z_NETB,,prop/detail or unclassified,models/corvette/B_STR_Z_NWTB3.fbx,9.83844,3.034439,6.235458,-1.901093,1.508171,-0.112739,"use FBX extents X=9.838, Y=3.034, Z=6.235 * scale"
B_STAIRS0,INTERNAL STAIRWAY,Corvette,Internal Configuration,B_STAIRS0,,,prop/detail or unclassified,models/corvette/B_STAIRS0.fbx,0.819443,2.933899,2.204102,-0.440865,1.564301,0.077637,"use FBX extents X=0.819, Y=2.934, Z=2.204 * scale"
B_GEN_0,ZENITH-CLASS REACTOR,Corvette,Reactors,B_GEN_0,,,prop/detail or unclassified,models/corvette/B_GEN_0.fbx,6.0,3.766022,6.0,0.0,1.92363,0.0,"use FBX extents X=6.000, Y=3.766, Z=6.000 * scale"
B_GEN_1,MEDUSA-CLASS REACTOR,Corvette,Reactors,B_GEN_1,,,prop/detail or unclassified,models/corvette/B_GEN_1.fbx,6.105469,3.36441,6.375,0.003906,1.642014,0.197266,"use FBX extents X=6.105, Y=3.364, Z=6.375 * scale"
B_GEN_2,AZIMUTH-CLASS REACTOR,Corvette,Reactors,B_GEN_2,,,prop/detail or unclassified,models/corvette/B_GEN_2.fbx,6.089844,2.874077,5.652344,0.0,1.42429,0.0,"use FBX extents X=6.090, Y=2.874, Z=5.652 * scale"
B_GEN_3,CETO-CLASS REACTOR,Corvette,Reactors,B_GEN_3,,,prop/detail or unclassified,models/corvette/B_GEN_3.fbx,5.808594,3.286812,11.919922,0.0,1.628078,3.032227,"use FBX extents X=5.809, Y=3.287, Z=11.920 * scale"
B_WALL_CARG0,CARGO RACK 0,Corvette,Storage,,,,prop/detail or unclassified,,,,,,,,
B_WALL_CARG1,CARGO RACK 1,Corvette,Storage,B_WALL_CARG1,,,prop/detail or unclassified,models/corvette/B_WALL_CARG1.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG2,CARGO RACK 2,Corvette,Storage,B_WALL_CARG2,,,prop/detail or unclassified,models/corvette/B_WALL_CARG2.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG3,CARGO RACK 3,Corvette,Storage,B_WALL_CARG3,,,prop/detail or unclassified,models/corvette/B_WALL_CARG3.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG4,CARGO RACK 4,Corvette,Storage,B_WALL_CARG4,,,prop/detail or unclassified,models/corvette/B_WALL_CARG4.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG5,CARGO RACK 5,Corvette,Storage,B_WALL_CARG5,,,prop/detail or unclassified,models/corvette/B_WALL_CARG5.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG6,CARGO RACK 6,Corvette,Storage,B_WALL_CARG6,,,prop/detail or unclassified,models/corvette/B_WALL_CARG6.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG7,CARGO RACK 7,Corvette,Storage,B_WALL_CARG7,,,prop/detail or unclassified,models/corvette/B_WALL_CARG7.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG8,CARGO RACK 8,Corvette,Storage,B_WALL_CARG8,,,prop/detail or unclassified,models/corvette/B_WALL_CARG8.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_WALL_CARG9,CARGO RACK 9,Corvette,Storage,B_WALL_CARG9,,,prop/detail or unclassified,models/corvette/B_WALL_CARG9.fbx,6.015625,2.871216,2.186646,0.005859,1.533142,1.148865,horizontal step ≈ 6.016 * scale; vertical step ≈ 2.871 * scale
B_TRU_A,TWIN ECHO JETS,Corvette,Thrusters,B_TRU_A,,,prop/detail or unclassified,models/corvette/B_TRU_A.fbx,5.855469,2.999023,3.762573,0.0,-0.000488,-1.870667,"use FBX extents X=5.855, Y=2.999, Z=3.763 * scale"
B_TRU_B,TWIN DYNAMO JETS,Corvette,Thrusters,B_TRU_B,,,prop/detail or unclassified,models/corvette/B_TRU_B.fbx,6.039062,2.910156,5.945312,0.0,0.0,-2.972656,"use FBX extents X=6.039, Y=2.910, Z=5.945 * scale"
B_TRU_C,KINEOSTREAM THRUSTER,Corvette,Thrusters,B_TRU_C,,,prop/detail or unclassified,models/corvette/B_TRU_C.fbx,6.859375,6.859375,4.856274,0.0,0.0,-2.427332,"use FBX extents X=6.859, Y=6.859, Z=4.856 * scale"
B_TRU_D,PYRODRIVE BOOSTER,Corvette,Thrusters,B_TRU_D,,,prop/detail or unclassified,models/corvette/B_TRU_D.fbx,5.839844,3.0,5.842651,0.007812,0.0,-2.910706,"use FBX extents X=5.840, Y=3.000, Z=5.843 * scale"
B_TRU_E,WIDEBODY THRUSTER,Corvette,Thrusters,B_TRU_E,,,prop/detail or unclassified,models/corvette/B_TRU_E.fbx,5.855469,2.999023,2.692261,0.0,-0.000488,-1.33551,"use FBX extents X=5.855, Y=2.999, Z=2.692 * scale"
